SN,BodyStyle,RatingClass,Cutaway,Finish,TopWood,TopTone,TopOvertones,BackSideWood,BackTone,BackOvertones,TopFrequency,BackFrequency,FundamentalFrequency,NeckWood
1548,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Mahogany,9,6.7,184,228,109.9894737,Mahogany
1549,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Mahogany,9,6.7,185,229,110.5236842,Mahogany
1550,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Mahogany,9,6.7,186,230,111.0578947,Mahogany
1551,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Indian Rosewood,9,6.1,182,226,108.9210526,Mahogany
1552,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Indian Rosewood,9,6.1,183,227,109.4552632,Mahogany
1553,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Indian Rosewood,9,6.1,184,228,109.9894737,Mahogany
1554,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Indian Rosewood,9,6.1,185,229,110.5236842,Mahogany
1555,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Indian Rosewood,9,6.1,186,230,111.0578947,Mahogany
1556,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Figured Maple,7.2,6.1,182,226,108.9210526,Mahogany
1557,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Figured Maple,7.2,6.1,183,227,109.4552632,Mahogany
1558,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Figured Maple,7.2,6.1,184,228,109.9894737,Mahogany
1559,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Figured Maple,7.2,6.1,185,229,110.5236842,Mahogany
1560,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Figured Maple,7.2,6.1,186,230,111.0578947,Mahogany
1561,Possession,Bad,Yes,Oil,Western Red Cedar,8.8,10,Macassar Ebony,6.3,3.1,182,226,108.9210526,Mahogany
1562,Possession,Bad,Yes,Oil,Western Red Cedar,8.8,10,Macassar Ebony,6.3,3.1,183,227,109.4552632,Mahogany
1563,Possession,Bad,Yes,Oil,Western Red Cedar,8.8,10,Macassar Ebony,6.3,3.1,184,228,109.9894737,Mahogany
1564,Possession,Bad,Yes,Oil,Western Red Cedar,8.8,10,Macassar Ebony,6.3,3.1,185,229,110.5236842,Mahogany
1565,Possession,Bad,Yes,Oil,Western Red Cedar,8.8,10,Macassar Ebony,6.3,3.1,186,230,111.0578947,Mahogany
1566,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Figured Koa,9.2,7.2,182,226,108.9210526,Mahogany
1567,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Figured Koa,9.2,8,183,227,109.4552632,Mahogany
1568,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Figured Koa,9.2,8,184,228,109.9894737,Mahogany
1569,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Figured Koa,9.2,8,185,229,110.5236842,Mahogany
1570,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Figured Koa,9.2,8,186,230,111.0578947,Mahogany
1571,Possession,Good,Yes,Oil,Figured Myrtlewood,9.1,9,Figured Myrtlewood,9.4,9,182,226,108.9210526,Maple
1572,Possession,Good,Yes,Oil,Figured Myrtlewood,9.1,9,Figured Myrtlewood,9.4,9,183,227,109.4552632,Maple
1573,Possession,Good,Yes,Oil,Figured Myrtlewood,9.1,9,Figured Myrtlewood,9.4,9,184,228,109.9894737,Maple
1574,Possession,Good,Yes,Oil,Figured Myrtlewood,9.1,9,Figured Myrtlewood,9.4,9,185,229,110.5236842,Maple
1575,Possession,Good,Yes,Oil,Figured Myrtlewood,9.1,9,Figured Myrtlewood,9.4,9,186,230,111.0578947,Maple
1576,Possession,Good,Yes,Oil,Mahogany,8.7,6.6,Mahogany,9,6.7,182,226,108.9210526,Mahogany
1577,Possession,Good,Yes,Oil,Mahogany,8.7,6.6,Mahogany,9,6.7,183,227,109.4552632,Mahogany
1578,Possession,Good,Yes,Oil,Mahogany,8.7,6.6,Mahogany,9,6.7,184,228,109.9894737,Mahogany
1579,Possession,Good,Yes,Oil,Mahogany,8.7,6.6,Mahogany,9,6.7,185,229,110.5236842,Mahogany
1580,Possession,Good,Yes,Oil,Mahogany,8.7,6.6,Mahogany,9,6.7,186,230,111.0578947,Mahogany
